,listing_id,latitude,longitude
3418,7197868,40.7074,-74.0069
34180,7123349,40.789,-73.9756
34181,7196778,40.7621,-73.9956
34182,7121749,40.7177,-73.9984
34184,7139168,40.732,-73.9745
34190,7159469,40.7459,-73.9572
34192,7201833,40.799,-73.9364
34204,7155286,40.7297,-74.004
34206,7171889,40.7693,-73.9529
34208,7166758,40.5912,-73.9672
34210,7138580,40.69,-73.9919
34211,7095587,40.6987,-73.9402
34213,7117400,40.6953,-73.9641
34218,7189601,40.753,-74.0037
34219,7151171,40.8003,-73.9661
34224,7088610,40.7342,-73.9902
34225,7127498,40.7377,-73.9825
34228,7138741,40.7564,-73.997
3423,7142456,40.6928,-73.971
34239,7233432,40.7084,-74.0066
34240,7134007,40.7839,-73.9488
34241,7137279,40.7811,-73.9482
34249,7112115,40.7565,-73.969
34251,7211213,40.7239,-74.0036
34255,7199330,40.7447,-73.9741
34258,7098756,40.7775,-73.9633
34259,7112449,40.7826,-73.9469
34260,7225177,40.7381,-73.9961
34268,7197873,40.7771,-73.9505
3427,7217022,40.7612,-73.9978
34271,7104748,40.7486,-73.9814
34274,7195801,40.716,-74.0148
34276,7171692,40.7349,-73.9863
34277,7114111,40.7643,-73.9917
34278,7191480,40.7065,-74.0077
34279,7195251,40.7804,-73.9522
3428,7130675,40.7394,-74.0011
34281,7089083,40.7185,-73.9827
34288,7200804,40.7465,-73.9803
3429,7158246,40.753,-73.9958
34291,7165055,40.6946,-73.9636
34292,7104465,40.7612,-73.9623
34293,7146962,40.7295,-73.9818
34297,7107839,40.743,-73.9805
34298,7158687,40.7243,-73.9784
343,7220083,40.6969,-73.983
3430,7154201,40.7728,-73.981
34302,7111918,40.8007,-73.961
34307,7211947,40.7657,-73.9878
34309,7541219,40.7074,-74.0075
3431,7121534,40.7689,-73.9608
34310,7185698,40.73,-73.9804
34312,7222927,40.7081,-74.0065
3432,7226031,40.7612,-73.9978
34321,7101982,40.7812,-73.9471
34325,7098839,40.7073,-74.0046
34327,7206305,40.7383,-74.0019
3433,7137743,40.7671,-73.9892
34330,7184933,40.7957,-73.9481
34331,7102560,40.7391,-73.9936
34335,7207039,40.7548,-73.9944
34336,7219754,40.7246,-73.9833
34337,7230610,40.7341,-73.9896
34345,7175711,40.7465,-74.0028
34347,7124408,40.7448,-74.0017
34354,7114121,40.7425,-73.9983
34356,7113432,40.7505,-74.0022
34357,7114603,40.7715,-73.9341
34359,7087858,40.7334,-74.0047
3436,7163572,40.7853,-73.9803
34361,7136960,40.7194,-73.9964
34362,7195385,40.7677,-73.9616
34363,7111857,40.7638,-73.9597
34366,7179284,40.7448,-73.9919
34369,7190574,40.761,-73.9885
34371,7187679,40.7431,-73.9979
34372,7231045,40.7657,-73.9572
34374,7172090,40.789,-73.9478
34375,7179763,40.7843,-73.9814
34377,7125845,40.7336,-73.9784
34378,7159446,40.7045,-74.0089
34379,7113484,40.7096,-73.8189
3438,7197131,40.7303,-73.9556
34380,7163352,40.7491,-73.9789
34389,7091030,40.8417,-73.937
34390,7228097,40.7471,-73.9846
34391,7179825,40.7067,-74.0101
34396,7095871,40.7657,-73.9626
34397,7224682,40.7679,-73.9597
34399,7198644,40.7563,-73.9678
344,7103388,40.799,-73.9634
34407,7174063,40.7432,-73.9795
34409,7087716,40.6508,-73.9535
3441,7188135,40.629,-74.024
34416,7148787,40.7723,-73.951
3442,7210031,40.7255,-73.9884
34420,7153641,40.7386,-73.9818
34423,7219816,40.7473,-74.005
34426,7101433,40.7633,-73.9785
34429,7129179,40.7695,-73.9603
34431,7142565,40.7083,-74.0061
34432,7189945,40.8522,-73.935
34434,7143530,40.83,-73.9464
34435,7123467,40.7377,-73.9831
34436,7200798,40.7814,-73.9507
34437,7187559,40.753,-73.9704
34438,7200897,40.7953,-73.9667
34441,7199807,40.7656,-73.9625
34444,7209520,40.7619,-73.9854
34445,7186197,40.7679,-73.9547
34446,7172003,40.7192,-73.9828
3445,7181632,40.7257,-73.9945
34450,7223192,40.7473,-73.9775
34451,7089707,40.7638,-73.9667
34453,7166167,40.7266,-73.9872
34459,7118461,40.7334,-74.0047
34460,7172963,40.8544,-73.9177
34461,7217389,40.8679,-73.9239
34464,7115719,40.7725,-73.9819
34465,7191876,40.808,-73.9543
34468,7090483,40.7488,-73.9868
34478,7227401,40.7051,-74.0116
34484,7186256,40.7277,-73.9832
34485,7095230,40.7704,-73.9566
34486,7142608,40.7067,-74.0071
34489,7131615,40.7769,-73.952
3449,7164323,40.7572,-73.9648
34491,7227079,40.8028,-73.9647
34492,7217056,40.7437,-73.9851
34495,7197167,40.7751,-73.9294
34497,7098577,40.7276,-74.0001
3450,7199851,40.7252,-73.9947
34500,7125997,40.7538,-73.974
34501,7112278,40.7307,-73.9776
34503,7231659,40.7403,-73.9848
34506,7234376,40.8078,-73.9511
34509,7170240,40.706,-73.8324
3451,7117753,40.7482,-74.0051
34511,7187027,40.7434,-74.0055
34516,7136940,40.7634,-73.9128
34517,7126415,40.7058,-74.0086
34519,7100867,40.7867,-73.9515
3452,7216478,40.7695,-73.9603
34521,7196799,40.7198,-73.9408
3453,7191977,40.7953,-73.9667
34530,7194805,40.7477,-73.9774
34531,7096482,40.7965,-73.9618
34532,7109843,40.7259,-73.9873
34533,7108488,40.7855,-73.977
34536,7212941,40.7657,-73.9254
34537,7177025,40.7812,-73.953
34539,7119477,40.7833,-73.9511
3454,7184339,40.745,-73.9863
34549,7126038,40.7187,-73.9855
34551,7128410,40.7768,-73.9446
34554,7151525,40.8622,-73.903
34556,7189998,40.6952,-73.9831
34562,7131422,40.8175,-73.9408
3457,7126469,40.7486,-73.9903
34571,7172752,40.7196,-74.0109
34573,7181236,40.7091,-74.0055
34575,7176834,40.7902,-73.9677
34579,7198356,40.7645,-73.984
3458,7139282,40.7677,-73.9834
34580,7101914,40.7514,-73.9862
34584,7142465,40.7417,-73.9818
34585,7126779,40.7729,-73.9485
34588,7180123,40.7617,-73.9626
34590,7232736,40.7054,-74.0095
34591,7196545,40.6342,-73.8912
34593,7198061,40.7568,-73.9982
34594,7128198,40.7874,-73.9515
34596,7174171,40.6384,-74.0271
34597,7192786,40.7779,-73.9525
34599,7167172,40.7344,-74.0057
3460,7126918,40.7855,-73.9705
34601,7113637,40.7231,-74.0044
34603,7191990,40.7479,-73.9739
34604,7223709,40.7081,-74.0065
34607,7110731,40.7186,-73.9621
34608,7093600,40.761,-73.999
3461,7128740,40.7158,-73.9601
34611,7162912,40.7953,-73.9322
34614,7119698,40.8269,-73.9216
3462,7227870,40.7961,-73.9614
34620,7091862,40.6805,-73.9303
34621,7148947,40.7773,-73.9631
34623,7173464,40.7348,-73.9865
34624,7136129,40.7341,-73.9896
34626,7170779,40.7612,-73.9978
34632,7176174,40.8163,-73.9416
34633,7139762,40.7054,-74.0095
34634,7137658,40.724,-74.0035
34637,7195782,40.7425,-73.9789
3464,7132327,40.7655,-73.9857
34643,7155095,40.8214,-73.9401
34644,7099933,40.8327,-73.9441
34645,7228407,40.7869,-73.9769
34647,7195360,40.7279,-73.981
34648,7091662,40.7418,-74.0024
34650,7150687,40.6616,-73.998
34657,7129807,40.7363,-73.9798
34658,7117681,40.6828,-73.9579
34659,7091922,40.7621,-73.9956
34661,7213308,40.7953,-73.9629
34667,7189524,40.7824,-73.9805
3467,7230526,40.7242,-73.9946
34671,7155020,40.7517,-73.969
34674,7093035,40.7817,-73.9497
34676,7170876,40.6893,-73.9226
34677,7115654,40.7862,-73.944
3468,7098491,40.7073,-74.0046
34683,7232843,40.7243,-73.9838
34684,7143928,40.7835,-73.9837
34685,7221887,40.7316,-73.9839
34687,7189431,40.7563,-73.9678
3469,7090453,40.7601,-73.9901
34691,7109078,40.796,-73.9742
34693,7194505,40.7702,-73.9494
34695,7161217,40.7399,-74.0036
34696,7176799,40.5856,-73.9336
34699,7192937,40.7192,-73.8452
34702,7140853,40.7792,-73.9514
34705,7126713,40.6722,-73.9552
34706,7128152,40.7788,-73.9494
34708,7221790,40.7561,-73.9217
34709,7133544,40.7635,-73.9848
3471,7164068,40.7656,-73.8227
34710,7145053,40.7067,-74.0072
34712,7228391,40.6355,-73.9733
34714,7221422,40.7937,-73.9761
34715,7190549,40.7494,-73.9875
34718,7108052,40.7377,-73.9831
34719,7121467,40.7222,-73.9824
3472,7097867,40.7352,-73.9832
34722,7179662,40.7918,-73.9726
34729,7190086,40.8006,-73.9517
3473,7118687,40.7961,-73.9621
34730,7164383,40.7677,-73.9929
34731,7151015,40.7098,-74.0091
34732,7216109,40.7067,-74.0072
34733,7096053,40.7193,-73.9851
34738,7217547,40.7695,-73.9603
34740,7139171,40.8922,-73.9114
34741,7122656,40.7137,-73.9904
34742,7141308,40.7476,-73.9732
34744,7187279,40.753,-73.9958
34751,7232902,40.7084,-74.0151
34752,7141730,40.7752,-73.9548
34756,7179433,40.7671,-73.9529
34759,7214661,40.7635,-73.9848
3476,7229007,40.7797,-73.9827
34762,7100174,40.6715,-73.9262
34763,7118009,40.7279,-73.9794
34768,7202697,40.7739,-73.947
34769,7209466,40.7643,-73.9841
34770,7177513,40.7186,-73.9621
34773,7141299,40.7305,-73.8591
34779,7173796,40.7626,-73.9942
34780,7110137,40.7793,-73.9532
34781,7192440,40.7298,-74.0005
34783,7105259,40.7758,-73.9506
34786,7210674,40.7027,-73.9199
34789,7132185,40.7489,-73.9765
3479,7196953,40.7813,-73.9785
34790,7228818,40.7206,-73.9866
34791,7204372,40.7383,-74.0019
34792,7112924,40.7878,-73.9763
34793,7162264,40.8015,-73.9627
34794,7123121,40.6878,-73.9655
34796,7202397,40.7643,-73.9905
34797,7095347,40.7826,-73.9509
348,7163634,40.6981,-73.8987
3480,7093481,40.7298,-73.9828
34802,7189564,40.7633,-73.9575
34804,7201670,40.7111,-74.0055
34805,7166122,40.7959,-73.9742
34806,7120434,40.7862,-73.9769
34807,7233650,40.7959,-73.9742
34811,7105684,40.7067,-74.0072
34812,7154932,40.7984,-73.9632
34813,7093880,40.7287,-73.981
34819,7212725,40.7418,-73.9964
34821,7090943,40.7479,-73.9746
34822,7092644,40.7372,-73.9981
34826,7181744,40.7068,-74.0083
34827,7221579,40.7635,-73.9832
34828,7214790,40.7258,-73.9873
3483,7149802,40.7637,-73.9938
34833,7135768,40.7656,-73.9885
34835,7202255,40.6982,-73.9121
34836,7182721,40.7699,-73.9596
34837,7195500,40.761,-73.999
34848,7219899,40.7157,-74.0055
34849,7097873,40.7328,-73.9903
3485,7128731,40.7228,-73.9846
34853,7206291,40.7306,-73.995
34855,7207448,40.8574,-73.9331
34858,7195572,40.7444,-73.9754
34861,7117729,40.7219,-73.9888
34866,7197193,40.6808,-73.9374
34867,7200733,40.693,-73.972
3487,7147905,40.8034,-73.9545
34874,7226279,40.7286,-73.9487
34875,7147912,40.7331,-73.991
34879,7116590,40.7405,-73.9996
34883,7125556,40.7634,-73.9638
34887,7134682,40.7595,-73.989
34888,7228557,40.7868,-73.9736
34892,7164297,40.7783,-73.9837
34893,7227156,40.7341,-73.9896
3490,7147989,40.7745,-73.9897
34902,7154574,40.7733,-73.9902
34904,7192082,40.7116,-73.8741
34906,7203425,40.7197,-73.996
34907,7189392,40.7645,-73.984
34909,7133506,40.77,-73.9517
3491,7232730,40.7933,-73.9675
34911,7142252,40.7658,-73.9781
34912,7196276,40.7658,-73.963
34913,7095126,40.7254,-73.9879
34914,7234403,40.7156,-73.954
34915,7174287,40.7768,-73.9079
34918,7088907,40.7454,-73.979
3492,7195245,40.7489,-73.9765
34920,7139310,40.7174,-73.9617
34921,7155691,40.6931,-73.9338
34924,7225348,40.7902,-73.9678
34928,7109745,40.6655,-73.9881
34931,7220724,40.7518,-73.9726
34934,7168086,40.825,-73.9509
34939,7115612,40.7334,-74.0047
34942,7142213,40.7606,-73.9963
34943,7133502,40.7656,-73.9668
34944,7204760,40.7318,-73.9875
34945,7178227,40.7868,-73.9504
34948,7140791,40.7243,-73.9784
34949,7088475,40.7604,-73.987
34954,7154101,40.8373,-73.9466
34955,7146087,40.7681,-73.9524
34956,7113243,40.7247,-73.9935
34957,7145036,40.8317,-73.9408
34959,7129671,40.7391,-73.989
3496,7088856,40.7461,-73.9757
34961,7115439,40.7467,-73.9778
34962,7164707,40.834,-73.9399
34971,7151223,40.7185,-73.8367
34973,7198214,40.8449,-73.9391
34974,7177441,40.7671,-73.9529
34975,7126546,40.7714,-73.9929
34976,7150882,40.7118,-73.8258
34978,7224817,40.7486,-73.9903
34981,7200737,40.7121,-74.0086
34982,7154214,40.773,-73.9558
34984,7232852,40.7056,-74.0162
34987,7219477,40.8671,-73.9278
34988,7164964,40.7476,-73.9742
34989,7103522,40.8021,-73.9669
34991,7205140,40.7407,-73.9822
34993,7178663,40.8305,-73.9488
35001,7122218,40.7366,-73.9793
35003,7169456,40.7894,-73.9751
35005,7166106,40.7436,-73.9919
35006,7135608,40.6438,-74.0049
35008,7233339,40.7481,-73.9748
35011,7229255,40.7549,-73.9689
35012,7201944,40.7591,-73.9917
35015,7126273,40.7487,-73.9425
35019,7195164,40.7459,-73.9564
35022,7182024,40.7802,-73.9565
35023,7135234,40.7362,-74.0043
35024,7205599,40.7454,-73.9776
35025,7095368,40.724,-73.9947
35026,7186625,40.7491,-73.9789
35032,7196655,40.8462,-73.94
35033,7153558,40.8136,-73.9603
35035,7189484,40.7909,-73.9773
35036,7167123,40.7065,-74.0077
35038,7177891,40.7228,-73.9945
35041,7227528,40.7224,-73.9856
35042,7104316,40.7818,-73.9528
35045,7166302,40.7321,-74.0048
35046,7226437,40.8103,-73.9595
35048,7174310,40.7923,-73.9724
35049,7115586,40.765,-73.994
35051,7154828,40.726,-73.9784
35052,7096782,40.7886,-73.9687
35053,7173184,40.7081,-74.0065
35055,7203968,40.767,-73.9831
35057,7160134,40.732,-74.0019
35067,7162632,40.7492,-73.9789
35069,7186045,40.7708,-73.9495
35070,7181080,40.7527,-73.9027
35071,7215050,40.7446,-73.974
35074,7196976,40.737,-73.9803
35075,7194687,40.7724,-73.9328
35078,7218123,40.7932,-73.9699
35080,7189423,40.7601,-73.9939
35085,7135481,40.7163,-74.0042
35086,7202200,40.716,-73.9573
35087,7115735,40.7441,-73.9964
35088,7218357,40.7573,-73.968
3509,7124783,40.7425,-73.9789
35093,7101684,40.7739,-73.9529
35094,7231898,40.708,-74.0149
35098,7088602,40.7516,-73.9394
351,7124748,40.7113,-73.9833
3510,7096183,40.763,-73.9579
35101,7178435,40.8028,-73.9648
35102,7130864,40.8465,-73.9349
35106,7210515,40.7406,-73.9801
35107,7204958,40.7643,-73.9601
35108,7147382,40.7218,-73.8426
3511,7090526,40.7626,-73.9619
35115,7149967,40.7209,-73.8381
35117,7159450,40.7446,-73.974
35118,7152097,40.7587,-73.9907
35119,7161589,40.7574,-73.9681
3512,7187467,40.735,-74.001
35120,7181009,40.7601,-73.9901
35122,7170796,40.6907,-73.9216
35125,7171985,40.7072,-74.0124
35127,7090045,40.7037,-73.9894
35129,7110885,40.7447,-73.9782
35131,7191912,40.7862,-73.9769
35132,7167818,40.8047,-73.9568
35134,7214698,40.7939,-73.9418
35138,7155342,40.7301,-73.9942
35140,7115435,40.7307,-73.9827
35143,7100699,40.7053,-74.0161
35145,7174290,40.6759,-73.9513
35147,7224052,40.7514,-73.9862
35151,7098610,40.7689,-73.9869
35152,7127234,40.7468,-73.9903
35154,7195509,40.773,-73.9478
35159,7177919,40.7343,-73.982
3516,7099969,40.7471,-73.9723
35160,7214665,40.772,-73.9545
35161,7131933,40.7686,-73.9886
35164,7221478,40.7663,-73.9559
35166,7096483,40.715,-73.9559
35169,7175122,40.7644,-73.9905
35170,7139406,40.7612,-73.9213
35174,7230291,40.7723,-73.948
35175,7108310,40.7681,-73.9524
35178,7099495,40.7447,-73.9741
35179,7178608,40.6737,-73.9559
3518,7096027,40.7634,-73.9579
35180,7107300,40.7388,-74.0084
35182,7182524,40.733,-73.9857
35186,7208082,40.7775,-73.9536
35187,7204577,40.8014,-73.9427
35191,7199908,40.7635,-73.9848
35193,7172268,40.7056,-74.0162
35194,7129297,40.8015,-73.9668
35195,7109149,40.7678,-73.9915
35200,7228025,40.7829,-73.9731
35202,7125357,40.708,-74.0149
35203,7112108,40.7565,-73.969
35204,7217358,40.7251,-73.9518
35209,7120110,40.7254,-73.9879
35216,7215840,40.7721,-73.9861
35217,7160759,40.7597,-73.9169
35219,7207952,40.7439,-73.9979
3522,7141199,40.7745,-73.9531
35221,7140266,40.7572,-73.9649
35222,7181392,40.6954,-73.9317
35224,7197328,40.7652,-73.992
35227,7157359,40.7975,-73.9499
35229,7146315,40.7716,-73.9506
3523,7101386,40.7557,-73.9238
35237,7146580,40.75,-73.9817
35239,7189031,40.78,-73.9475
35245,7091743,40.7401,-73.9793
35246,7223531,40.786,-73.9703
35249,7208391,40.7645,-73.984
35253,7221557,40.763,-73.9577
35255,7151417,40.7548,-73.9949
35259,7209912,40.7627,-73.9905
3526,7145751,40.7478,-74.0008
35262,7212775,40.7993,-73.9688
35263,7123498,40.7516,-73.9717
35264,7119094,40.8345,-73.9416
35267,7095452,40.7801,-73.9524
35272,7152856,40.8034,-73.9662
35275,7091592,40.7073,-74.0175
35276,7151750,40.755,-73.9681
35278,7111596,40.7636,-73.9642
35280,7141325,40.7792,-73.9763
35281,7149775,40.7437,-73.9851
35283,7138087,40.7075,-74.0113
35286,7145677,40.7631,-73.9632
35288,7112923,40.7456,-73.9797
3529,7232525,40.7074,-74.0122
35292,7108944,40.7223,-73.9966
35294,7179084,40.7878,-73.9799
35296,7106303,40.7518,-73.9726
35303,7113286,40.8548,-73.9288
35310,7225417,40.7777,-73.9498
35312,7182471,40.8,-73.9424
35315,7155100,40.7944,-73.9351
35316,7147456,40.7394,-74.0012
35317,7140987,40.7605,-73.9678
35319,7187007,40.732,-74.0019
35322,7214295,40.7471,-73.9416
35324,7123450,40.7658,-73.9826
35325,7100751,40.7681,-73.9563
35333,7211628,40.7067,-74.0072
35336,7160413,40.7288,-73.9803
35337,7225283,40.796,-73.9742
35338,7091600,40.761,-73.999
35339,7216497,40.6833,-73.9645
3534,7134383,40.7064,-74.0157
35344,7135697,40.7047,-74.0076
35349,7190402,40.7579,-73.9653
35350,7206970,40.7197,-73.9883
35353,7155298,40.7761,-73.9522
35354,7116244,40.7343,-73.9759
35360,7214799,40.7937,-73.9761
35364,7162001,40.7472,-73.956
35365,7104077,40.7798,-73.9751
35367,7177773,40.8673,-73.9206
35368,7230274,40.769,-73.9597
35370,7205606,40.773,-73.9558
35372,7140104,40.7712,-73.9514
35373,7159602,40.7061,-74.0111
35374,7144301,40.7997,-73.9629
35376,7176833,40.748,-73.981
35377,7151181,40.776,-73.9839
35378,7223419,40.7401,-73.9887
35382,7173026,40.7411,-73.9823
35383,7201033,40.7863,-73.971
35386,7193499,40.6996,-73.9185
35389,7136676,40.7315,-73.9865
35391,7096627,40.7598,-73.9925
35393,7231112,40.7306,-74.0022
35394,7183632,40.6853,-74.0013
35395,7217992,40.7844,-73.9497
35396,7190978,40.7436,-73.9727
35401,7157110,40.7128,-74.0059
35402,7167433,40.708,-74.0149
35403,7200706,40.7397,-73.9817
35408,7154671,40.7978,-73.9689
3541,7207436,40.7444,-73.9754
35411,7140751,40.7098,-74.0091
35418,7159805,40.7678,-73.9916
35424,7151953,40.7105,-73.8462
35428,7443610,40.6888,-73.9585
35432,7173870,40.6943,-73.9408
35435,7110381,40.7087,-74.0134
35436,7184773,40.7306,-74.0022
35440,7224013,40.7386,-73.9818
35442,7133145,40.7798,-73.9503
35445,7186808,40.7939,-73.9695
35448,7221800,40.8006,-73.9517
3545,7140748,40.7176,-73.9975
35451,7206592,40.7502,-73.9778
35453,7211791,40.7319,-73.9528
35457,7194694,40.708,-74.0149
35462,7131593,40.7633,-73.9849
35466,7124750,40.733,-73.9857
3547,7137180,40.7307,-73.9828
35470,7225925,40.7726,-73.9534
35471,7110188,40.7704,-73.9566
35472,7179800,40.7635,-73.9848
35475,7231826,40.7694,-73.9261
35476,7199161,40.7802,-73.9444
35478,7149251,40.7604,-73.9617
35479,7126775,40.7609,-73.9891
35481,7102941,40.7803,-73.9491
35483,7117218,40.871,-73.9188
35484,7096135,40.7655,-73.9217
35487,7199441,40.7961,-73.9685
35488,7207626,40.7382,-73.9965
35490,7102016,40.8007,-73.9609
35493,7130021,40.7437,-73.9585
35494,7170133,40.7141,-74.0096
35497,7209619,40.7188,-73.987
355,7220833,40.773,-73.9478
35505,7226254,40.7376,-73.976
35506,7193715,40.7653,-73.9248
35507,7103258,40.6843,-73.9555
35510,7118076,40.7384,-74.0019
35511,7092549,40.7073,-74.0175
35512,7093908,40.8014,-73.9591
35514,7091573,40.7477,-73.9744
35519,7169611,40.7606,-73.9991
35523,7225571,40.743,-73.9805
35525,7195865,40.7846,-73.9489
35528,7118331,40.7634,-73.9596
35530,7207748,40.8127,-73.9532
35531,7087854,40.7213,-73.9822
35533,7229887,40.7679,-73.9598
35535,7143691,40.7798,-73.9758
35540,7189456,40.7763,-73.9463
35541,7112233,40.7706,-73.9522
35542,7152760,40.7301,-73.9942
35544,7210537,40.7406,-74.0038
35548,7226500,40.7988,-73.9603
35549,7234149,40.7723,-73.953
3555,7113106,40.7943,-73.9675
35554,7118481,40.7929,-73.9661
35556,7189529,40.776,-73.9839
3556,7202345,40.7827,-73.9461
35560,7195640,40.7272,-73.9894
35561,7212239,40.7128,-74.0059
35563,7139656,40.7743,-73.9874
35564,7181452,40.7076,-74.0088
35567,7224086,40.752,-73.9946
35569,7109347,40.761,-74.0002
3557,7194930,40.7413,-73.9779
35571,7121814,40.7046,-74.0089
35574,7115930,40.7538,-73.974
35578,7124256,40.759,-73.965
35580,7178017,40.813,-73.9352
35582,7113750,40.8182,-73.9583
35583,7140451,40.6988,-73.9939
35585,7156880,40.742,-73.9969
35596,7130219,40.7628,-73.985
35597,7135240,40.7602,-73.9689
356,7214952,40.7419,-74.0014
35600,7152627,40.8448,-73.9396
35603,7129878,40.7776,-73.9497
35605,7174217,40.7807,-73.985
35607,7103212,40.7601,-73.9901
3561,7159088,40.7244,-73.9836
35616,7157150,40.7195,-73.9965
3562,7145022,40.7943,-73.9675
35621,7128125,40.7763,-73.9547
35622,7227234,40.7413,-73.9779
35623,7180740,40.796,-73.9742
35624,7155191,40.8113,-73.9462
35627,7194601,40.8028,-73.9647
35628,7217100,40.8287,-73.9485
35632,7226716,40.6633,-73.9826
35633,7174627,40.7918,-73.9726
35635,7191651,40.7056,-74.0162
35639,7191777,40.7315,-73.9757
3564,7153603,40.7397,-73.9817
35641,7135482,40.7959,-73.9742
35644,7108093,40.7544,-73.9721
35648,7114308,40.7426,-73.9781
3565,7130642,40.7191,-74.0109
35650,7186104,40.7911,-73.9737
35652,7207155,40.8226,-73.9527
35653,7190375,40.8485,-73.9299
35654,7090598,40.7365,-74.0049
35660,7141120,40.7047,-74.0076
35664,7229971,40.7339,-73.9814
35665,7216904,40.7121,-74.0086
35669,7229332,40.7756,-73.9829
35671,7096435,40.7628,-73.985
35674,7180825,40.7067,-74.0071
35677,7202238,40.6516,-73.9631
35680,7130744,40.7682,-73.9545
35681,7230491,40.754,-73.9678
35682,7113721,40.7302,-73.9826
35689,7152290,40.7469,-73.9802
35690,7198272,40.7665,-73.985
35691,7229847,40.7739,-73.9477
35700,7091228,40.7695,-73.9603
35701,7222078,40.8014,-73.9427
35705,7214094,40.7494,-73.9875
35708,7181124,40.8433,-73.8327
35709,7141057,40.7441,-73.9964
3571,7112610,40.7716,-73.9506
35710,7145401,40.7637,-73.9846
35711,7119585,40.7391,-73.9936
35714,7191633,40.7316,-73.9871
35717,7123880,40.7372,-73.9981
35719,7168510,40.7612,-73.9978
35721,7183627,40.708,-73.9643
35722,7130860,40.8029,-73.9663
35723,7220760,40.7562,-73.9968
35728,7172285,40.7073,-74.0175
35729,7143430,40.7232,-74.0011
35732,7125086,40.7388,-73.9988
35734,7142976,40.6862,-73.9996
35737,7231093,40.8861,-73.9081
35738,7166837,40.7805,-73.9134
35740,7169516,40.8449,-73.9391
